SrcEntity	TgtEntity	Score
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131685	http://purl.obolibrary.org/obo/DOID_0060573	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131684	http://purl.obolibrary.org/obo/DOID_0050731	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131681	http://purl.obolibrary.org/obo/DOID_0111056	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C102872	http://purl.obolibrary.org/obo/DOID_0050921	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4001	http://purl.obolibrary.org/obo/DOID_6263	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35550	http://purl.obolibrary.org/obo/DOID_4953	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47857	http://purl.obolibrary.org/obo/DOID_3443	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35547	http://purl.obolibrary.org/obo/DOID_9682	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35543	http://purl.obolibrary.org/obo/DOID_5162	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3726	http://purl.obolibrary.org/obo/DOID_2609	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118711	http://purl.obolibrary.org/obo/DOID_1891	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8719	http://purl.obolibrary.org/obo/DOID_5533	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8717	http://purl.obolibrary.org/obo/DOID_7293	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8715	http://purl.obolibrary.org/obo/DOID_3674	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8715	http://purl.obolibrary.org/obo/DOID_3672	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8714	http://purl.obolibrary.org/obo/DOID_4651	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8713	http://purl.obolibrary.org/obo/DOID_4650	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84912	http://purl.obolibrary.org/obo/DOID_2106	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5285	http://purl.obolibrary.org/obo/DOID_7819	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35530	http://purl.obolibrary.org/obo/DOID_2228	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131652	http://purl.obolibrary.org/obo/DOID_0050884	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7059	http://purl.obolibrary.org/obo/DOID_3350	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8704	http://purl.obolibrary.org/obo/DOID_1788	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35527	http://purl.obolibrary.org/obo/DOID_0050835	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26909	http://purl.obolibrary.org/obo/DOID_13141	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26951	http://purl.obolibrary.org/obo/DOID_1389	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3888	http://purl.obolibrary.org/obo/DOID_8411	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3889	http://purl.obolibrary.org/obo/DOID_1003	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C79484	http://purl.obolibrary.org/obo/DOID_0050426	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131633	http://purl.obolibrary.org/obo/DOID_2211	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131632	http://purl.obolibrary.org/obo/DOID_2222	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3130	http://purl.obolibrary.org/obo/DOID_10156	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3130	http://purl.obolibrary.org/obo/DOID_10153	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35501	http://purl.obolibrary.org/obo/DOID_4960	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3891	http://purl.obolibrary.org/obo/DOID_13399	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2878	http://purl.obolibrary.org/obo/DOID_2030	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3299	http://purl.obolibrary.org/obo/DOID_9463	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4243	http://purl.obolibrary.org/obo/DOID_7615	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4244	http://purl.obolibrary.org/obo/DOID_8418	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38342	http://purl.obolibrary.org/obo/DOID_7575	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9382	http://purl.obolibrary.org/obo/DOID_1993	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84937	http://purl.obolibrary.org/obo/DOID_9268	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4265	http://purl.obolibrary.org/obo/DOID_6823	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122782	http://purl.obolibrary.org/obo/DOID_12802	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27106	http://purl.obolibrary.org/obo/DOID_13921	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4277	http://purl.obolibrary.org/obo/DOID_5487	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4278	http://purl.obolibrary.org/obo/DOID_5494	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3247	http://purl.obolibrary.org/obo/DOID_0050908	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3246	http://purl.obolibrary.org/obo/DOID_8691	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3245	http://purl.obolibrary.org/obo/DOID_1564	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35075	http://purl.obolibrary.org/obo/DOID_13500	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3240	http://purl.obolibrary.org/obo/DOID_403	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114281	http://purl.obolibrary.org/obo/DOID_10301	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123158	http://purl.obolibrary.org/obo/DOID_2977	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123159	http://purl.obolibrary.org/obo/DOID_4022	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118763	http://purl.obolibrary.org/obo/DOID_9370	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118764	http://purl.obolibrary.org/obo/DOID_10376	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4290	http://purl.obolibrary.org/obo/DOID_2996	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4290	http://purl.obolibrary.org/obo/DOID_4743	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4290	http://purl.obolibrary.org/obo/DOID_3306	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4291	http://purl.obolibrary.org/obo/DOID_5208	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27393	http://purl.obolibrary.org/obo/DOID_7611	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3234	http://purl.obolibrary.org/obo/DOID_2645	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3233	http://purl.obolibrary.org/obo/DOID_2668	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6099	http://purl.obolibrary.org/obo/DOID_6041	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6098	http://purl.obolibrary.org/obo/DOID_7328	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4299	http://purl.obolibrary.org/obo/DOID_470	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6095	http://purl.obolibrary.org/obo/DOID_9987	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6093	http://purl.obolibrary.org/obo/DOID_6198	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6092	http://purl.obolibrary.org/obo/DOID_5529	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27135	http://purl.obolibrary.org/obo/DOID_4639	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3039	http://purl.obolibrary.org/obo/DOID_10354	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3229	http://purl.obolibrary.org/obo/DOID_3565	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3227	http://purl.obolibrary.org/obo/DOID_10016	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3226	http://purl.obolibrary.org/obo/DOID_0050430	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3225	http://purl.obolibrary.org/obo/DOID_10017	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3224	http://purl.obolibrary.org/obo/DOID_1909	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6088	http://purl.obolibrary.org/obo/DOID_7549	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6086	http://purl.obolibrary.org/obo/DOID_5526	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6083	http://purl.obolibrary.org/obo/DOID_5538	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6082	http://purl.obolibrary.org/obo/DOID_4287	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6081	http://purl.obolibrary.org/obo/DOID_4288	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27907	http://purl.obolibrary.org/obo/DOID_707	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3218	http://purl.obolibrary.org/obo/DOID_3665	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3216	http://purl.obolibrary.org/obo/DOID_4645	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4073	http://purl.obolibrary.org/obo/DOID_7614	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6079	http://purl.obolibrary.org/obo/DOID_295	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6078	http://purl.obolibrary.org/obo/DOID_6425	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6074	http://purl.obolibrary.org/obo/DOID_10813	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62545	http://purl.obolibrary.org/obo/DOID_4331	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62546	http://purl.obolibrary.org/obo/DOID_9663	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26705	http://purl.obolibrary.org/obo/DOID_13033	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3209	http://purl.obolibrary.org/obo/DOID_0050873	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3208	http://purl.obolibrary.org/obo/DOID_0060058	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3207	http://purl.obolibrary.org/obo/DOID_4977	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3205	http://purl.obolibrary.org/obo/DOID_2689	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6067	http://purl.obolibrary.org/obo/DOID_2441	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6066	http://purl.obolibrary.org/obo/DOID_14547	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6065	http://purl.obolibrary.org/obo/DOID_2763	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118782	http://purl.obolibrary.org/obo/DOID_0110152	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118784	http://purl.obolibrary.org/obo/DOID_0110928	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118786	http://purl.obolibrary.org/obo/DOID_0060055	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4748	http://purl.obolibrary.org/obo/DOID_6345	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118788	http://purl.obolibrary.org/obo/DOID_0050661	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C113170	http://purl.obolibrary.org/obo/DOID_2856	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6051	http://purl.obolibrary.org/obo/DOID_4875	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6050	http://purl.obolibrary.org/obo/DOID_12002	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26711	http://purl.obolibrary.org/obo/DOID_1508	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6049	http://purl.obolibrary.org/obo/DOID_248	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6043	http://purl.obolibrary.org/obo/DOID_4514	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6042	http://purl.obolibrary.org/obo/DOID_8162	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6041	http://purl.obolibrary.org/obo/DOID_4515	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45161	http://purl.obolibrary.org/obo/DOID_11729	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98576	http://purl.obolibrary.org/obo/DOID_0110340	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116345	http://purl.obolibrary.org/obo/DOID_12842	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116347	http://purl.obolibrary.org/obo/DOID_14159	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62580	http://purl.obolibrary.org/obo/DOID_2799	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6027	http://purl.obolibrary.org/obo/DOID_10070	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116359	http://purl.obolibrary.org/obo/DOID_10300	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6025	http://purl.obolibrary.org/obo/DOID_7144	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6023	http://purl.obolibrary.org/obo/DOID_5457	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6022	http://purl.obolibrary.org/obo/DOID_5288	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6021	http://purl.obolibrary.org/obo/DOID_5696	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6018	http://purl.obolibrary.org/obo/DOID_0050619	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6015	http://purl.obolibrary.org/obo/DOID_4930	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6014	http://purl.obolibrary.org/obo/DOID_0050619	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26735	http://purl.obolibrary.org/obo/DOID_9395	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26735	http://purl.obolibrary.org/obo/DOID_0050148	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4664	http://purl.obolibrary.org/obo/DOID_0050751	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5862	http://purl.obolibrary.org/obo/DOID_4681	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78797	http://purl.obolibrary.org/obo/DOID_10772	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26690	http://purl.obolibrary.org/obo/DOID_9553	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116380	http://purl.obolibrary.org/obo/DOID_0090029	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116381	http://purl.obolibrary.org/obo/DOID_1803	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5858	http://purl.obolibrary.org/obo/DOID_918	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5857	http://purl.obolibrary.org/obo/DOID_5438	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5855	http://purl.obolibrary.org/obo/DOID_5125	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5854	http://purl.obolibrary.org/obo/DOID_10209	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5851	http://purl.obolibrary.org/obo/DOID_8105	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9460	http://purl.obolibrary.org/obo/DOID_2962	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5849	http://purl.obolibrary.org/obo/DOID_7503	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5847	http://purl.obolibrary.org/obo/DOID_3253	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5846	http://purl.obolibrary.org/obo/DOID_3698	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5840	http://purl.obolibrary.org/obo/DOID_4513	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3073	http://purl.obolibrary.org/obo/DOID_12698	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61469	http://purl.obolibrary.org/obo/DOID_7997	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5839	http://purl.obolibrary.org/obo/DOID_4057	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5835	http://purl.obolibrary.org/obo/DOID_10201	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5833	http://purl.obolibrary.org/obo/DOID_6370	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5832	http://purl.obolibrary.org/obo/DOID_8022	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5830	http://purl.obolibrary.org/obo/DOID_3198	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4779	http://purl.obolibrary.org/obo/DOID_4353	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6934	http://purl.obolibrary.org/obo/DOID_2426	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5829	http://purl.obolibrary.org/obo/DOID_337	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5828	http://purl.obolibrary.org/obo/DOID_3417	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5827	http://purl.obolibrary.org/obo/DOID_1760	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5826	http://purl.obolibrary.org/obo/DOID_14125	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5825	http://purl.obolibrary.org/obo/DOID_3421	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5824	http://purl.obolibrary.org/obo/DOID_8389	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5823	http://purl.obolibrary.org/obo/DOID_5913	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5822	http://purl.obolibrary.org/obo/DOID_4693	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6943	http://purl.obolibrary.org/obo/DOID_5997	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3774	http://purl.obolibrary.org/obo/DOID_3493	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5817	http://purl.obolibrary.org/obo/DOID_4788	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61443	http://purl.obolibrary.org/obo/DOID_13938	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35498	http://purl.obolibrary.org/obo/DOID_14115	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3085	http://purl.obolibrary.org/obo/DOID_255	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6957	http://purl.obolibrary.org/obo/DOID_7841	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5803	http://purl.obolibrary.org/obo/DOID_4434	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6969	http://purl.obolibrary.org/obo/DOID_3206	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6973	http://purl.obolibrary.org/obo/DOID_5714	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35186	http://purl.obolibrary.org/obo/DOID_4737	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8644	http://purl.obolibrary.org/obo/DOID_0080146	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35468	http://purl.obolibrary.org/obo/DOID_4449	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35467	http://purl.obolibrary.org/obo/DOID_6687	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35464	http://purl.obolibrary.org/obo/DOID_4397	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3095	http://purl.obolibrary.org/obo/DOID_2237	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3097	http://purl.obolibrary.org/obo/DOID_2043	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26784	http://purl.obolibrary.org/obo/DOID_2921	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C131575	http://purl.obolibrary.org/obo/DOID_0050903	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118697	http://purl.obolibrary.org/obo/DOID_0080041	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115207	http://purl.obolibrary.org/obo/DOID_0090118	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35445	http://purl.obolibrary.org/obo/DOID_4783	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35444	http://purl.obolibrary.org/obo/DOID_13139	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35443	http://purl.obolibrary.org/obo/DOID_13138	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35442	http://purl.obolibrary.org/obo/DOID_272	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35441	http://purl.obolibrary.org/obo/DOID_13403	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9497	http://purl.obolibrary.org/obo/DOID_3868	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7149	http://purl.obolibrary.org/obo/DOID_9551	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8612	http://purl.obolibrary.org/obo/DOID_0060117	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35436	http://purl.obolibrary.org/obo/DOID_11577	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93045	http://purl.obolibrary.org/obo/DOID_8442	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C93040	http://purl.obolibrary.org/obo/DOID_0050741	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8603	http://purl.obolibrary.org/obo/DOID_5975	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8602	http://purl.obolibrary.org/obo/DOID_452	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8601	http://purl.obolibrary.org/obo/DOID_8427	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35424	http://purl.obolibrary.org/obo/DOID_1703	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85032	http://purl.obolibrary.org/obo/DOID_13482	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7169	http://purl.obolibrary.org/obo/DOID_5510	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C105595	http://purl.obolibrary.org/obo/DOID_1088	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35419	http://purl.obolibrary.org/obo/DOID_10205	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35417	http://purl.obolibrary.org/obo/DOID_4928	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35413	http://purl.obolibrary.org/obo/DOID_605	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4313	http://purl.obolibrary.org/obo/DOID_0050894	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4318	http://purl.obolibrary.org/obo/DOID_6128	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4319	http://purl.obolibrary.org/obo/DOID_5505	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4512	http://purl.obolibrary.org/obo/DOID_3267	1.0
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34449	http://purl.obolibrary.org/obo/DOID_11984	1.0
